STOCK,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,WEEKLY_RETURNS_%,MA_4W,RSI
HAL,2023-07-09,1891.8,1972.5,1870.53,1918.35,16460000.0,2.053464556456963,1878.6575,81.52325224736332
HAL,2023-07-16,1928,1956.5,1901.85,1927.22,8920000.0,0.4623765214898379,1905.3925000000002,81.31003949927802
HAL,2023-07-23,1934.18,1974.5,1914.03,1964.5,7220000.0,1.9343925447016908,1922.455,83.19923127684453
HAL,2023-07-30,1972,1999.45,1850.78,1875,8260000.0,-4.555866632730976,1921.2675,73.46347863460538
HAL,2023-08-06,1882.5,1934.43,1870.88,1895.5,6090000.0,1.093333333333324,1915.555,73.71381195661915
HAL,2023-08-13,1892.43,1964.13,1857.7,1894,6240000.0,-0.07913479293062409,1907.25,73.14590512584303
HAL,2023-08-20,1893.93,2067.5,1890.43,1955.2,15200000.0,3.231256599788801,1904.925,73.4931914368145
HAL,2023-08-27,1965,1989.4,1937.57,1970.88,8760000.0,0.8019639934533584,1928.895,76.18306209655424
HAL,2023-09-03,1982.18,2069.45,1971.6,2052.77,9560000.0,4.1549967527195975,1968.2125,76.39818005721108
HAL,2023-09-10,2085,2085,1945.05,1973.82,6530000.0,-3.8460226912903073,1988.1675,57.843982408205605
HAL,2023-09-17,2050,2055.57,1927.5,1935,8410000.0,-1.9667446879654604,1983.1175,50.947806932102566
HAL,2023-09-24,1943.3,1958.43,1885,1928.15,8170000.0,-0.35400516795864867,1972.435,59.42738284595621
HAL,2023-10-01,1939.15,1972,1888,1956.1,6840000.0,1.4495760184632944,1948.2675,55.70989715506879
HAL,2023-10-08,1936,1990,1915.65,1975.1,4690000.0,0.9713204846377943,1948.5874999999999,59.053533109250075
HAL,2023-10-15,1974.05,1984.05,1905.05,1912.7,3200000.0,-3.1593337046225467,1943.0124999999998,49.48672759316123
HAL,2023-10-22,1912.7,1917.8,1767.8,1854.4,5390000.0,-3.048047263031317,1924.575,43.92984562035277
HAL,2023-10-29,1870,1904.9,1818.65,1901.75,3820000.0,2.5533865401207834,1910.9875,44.85562970371706
HAL,2023-11-05,1910,2110.95,1908,2058.9,11060000.0,8.26344156697778,1931.9375,63.57115447058478
HAL,2023-11-12,2088,2155,2040.55,2126,6790000.0,3.259021807761431,1985.2624999999998,65.91543071781702
HAL,2023-11-19,2137.3,2251,2088.95,2240.3,7470000.0,5.37629350893698,2081.7375,70.68846034363278
HAL,2023-11-26,2309,2500,2266,2462.25,17120000.0,9.907155291701986,2221.8625,75.41119987170364
HAL,2023-12-03,2534,2783.2,2473,2733.65,15710000.0,11.022438826276781,2390.55,80.42779298074854
HAL,2023-12-10,2739.95,2820.25,2715.3,2761.8,9080000.0,1.0297587474621839,2549.5,79.55104320354766
HAL,2023-12-17,2760,2849.75,2585,2703.7,9350000.0,-2.103700485190829,2665.35,80.95807672078858
HAL,2023-12-24,2710,2836.95,2701.25,2804,5090000.0,3.709731109220704,2750.7875,85.03184713375796
HAL,2023-12-31,2805.1,3079,2748.45,2998.85,11550000.0,6.949001426533519,2817.0875,87.48162150808652
HAL,2024-01-07,3017,3074.8,2978.15,3001.95,6500000.0,0.10337295963451787,2877.1249999999995,87.25996651109764
HAL,2024-01-14,3016,3064.45,2845.7,3028.15,8260000.0,0.8727660354103328,2958.2375,87.32499202495303
HAL,2024-01-21,3038.75,3038.75,2820,2903.8,4800000.0,-4.106467645261958,2983.1875,83.65136493277195
HAL,2024-01-28,2910,3074,2903.9,2970.7,7320000.0,2.3038776775259784,2976.1499999999996,87.68228463408046
HAL,2024-02-04,2980,3132,2907.05,2965.35,10900000.0,-0.18009223415356157,2967.0,86.95108393551972
HAL,2024-02-11,2975,3105,2824.85,3078.8,10330000.0,3.825855295327707,2979.6625,86.54245790039411
HAL,2024-02-18,3099.95,3113.9,2935.1,3045.5,6180000.0,-1.081590229959728,3015.0875,83.76294337959902
HAL,2024-02-25,3045.45,3170,3013.7,3154.3,8520000.0,3.572483992776232,3060.9875,83.69709482377229
HAL,2024-03-03,3165,3334,3133,3317.3,7080000.0,5.16754906001331,3148.9750000000004,82.95625361341297
HAL,2024-03-10,3365,3428,3006,3099.1,12580000.0,-6.577638440900735,3154.05,64.68791447289094
HAL,2024-03-17,3138,3209.9,2913.6,3170.8,10660000.0,2.313574908844518,3185.375,65.88226157191673
HAL,2024-03-24,3193,3345,3180,3327,5460000.0,4.926201589504231,3228.55,72.49043804575304
HAL,2024-03-31,3392,3614.95,3362.1,3586.05,10480000.0,7.786293958521195,3295.7375,75.31807439541583
HAL,2024-04-07,3600,3677.55,3527,3638.1,5720000.0,1.4514577320450028,3430.4875,72.8034816109585
HAL,2024-04-14,3640,3768,3564.05,3751.3,11340000.0,3.1115142519447136,3575.6125,74.78419050768976
HAL,2024-04-21,3800,4039.95,3732.6,3984.4,11150000.0,6.213845866766188,3739.9625,77.81980042475197
HAL,2024-04-28,4006.35,4044.75,3880,3920.2,5450000.0,-1.6112840076297652,3823.5,80.64214651793787
HAL,2024-05-05,3936,3954,3671,3872.9,9380000.0,-1.2065710933115592,3882.2000000000003,77.52455915553114
HAL,2024-05-12,3875.5,4665.95,3762.6,4531.7,22590000.0,17.01050892096361,4077.2999999999997,84.16472179204744
HAL,2024-05-19,4576,5378,4550,5166.65,24670000.0,14.011298188317856,4372.862499999999,87.09952556106401
HAL,2024-05-26,5192.5,5223.2,4862.2,4973.85,19520000.0,-3.7316249407255975,4636.275,82.42722854692519
HAL,2024-06-02,5444,5444,3920,4745.15,47540000.0,-4.598047789941406,4854.3375,75.71486300816292
HAL,2024-06-09,4800,5260,4751.55,5200.55,18310000.0,9.59716763432137,5021.55,77.81223694120774
HAL,2024-06-16,5460.1,5582.8,5151,5170.55,26220000.0,-0.57686206266645,5022.525,82.39221879935573
HAL,2024-06-23,5170,5455,5114.6,5264.25,13980000.0,1.8121863244722425,5095.125,82.51254096196556
HAL,2024-06-30,5270,5624.95,5253.3,5552,14060000.0,5.466115780975445,5296.8375,83.19904506117577
HAL,2024-07-07,5580,5674.75,5319,5489.2,11280000.0,-1.1311239193083633,5369.0,80.16324589904113
HAL,2024-07-14,5495,5535,4783.1,4800.25,18300000.0,-12.551009254536172,5276.425,65.32512230822992
HAL,2024-07-21,4799.75,5073.85,4510,4905.4,19750000.0,2.1905109108900422,5186.7125,65.25134792261338
HAL,2024-07-28,4946.8,5082,4631.35,4695.75,11800000.0,-4.273861458800498,4972.65,59.4590641330798
HAL,2024-08-04,4501.05,4773.5,4480.1,4723.9,10080000.0,0.5994782516104857,4781.325,60.79052657017803
HAL,2024-08-11,4690,4811.5,4593.75,4769.8,9300000.0,0.971654776773434,4773.7125,62.046364198028314
HAL,2024-08-18,4810,4864,4683.6,4822.75,7860000.0,1.110109438550877,4753.05,54.66897669121068
HAL,2024-08-25,4850,4850,4540.45,4679.95,6610000.0,-2.960966253693431,4749.1,40.72846420543301
HAL,2024-09-01,4699,4950,4662.8,4703.45,11470000.0,0.5021421169029594,4743.987499999999,44.49376883603485
HAL,2024-09-08,4688.1,4736.9,4581.2,4644.95,5800000.0,-1.2437678725191081,4712.775,47.80763171713636
HAL,2024-09-15,4655,4662.9,4172,4333.35,12560000.0,-6.70836069279539,4590.425,29.75156439712336
HAL,2024-09-22,4370,4484.35,4318,4474.15,7290000.0,3.2492182722373864,4538.974999999999,34.539561317822546
HAL,2024-09-29,4460,4463,4200,4256.65,5170000.0,-4.861258563079018,4427.275,28.796296296296276
HAL,2024-10-06,4256.65,4538,4120.35,4446.15,8180000.0,4.451857681510107,4377.575,25.724947865217842
HAL,2024-10-13,4518.3,4676.6,4423.25,4524.7,8359999.999999999,1.76669703001473,4425.4125,28.97318508829298
HAL,2024-10-20,4534.8,4586.8,4075.2,4165.6,6740000.0,-7.93643777488009,4348.275,33.840042777480704
HAL,2024-10-27,4200,4334,4098.2,4288,5560000.0,2.93835221816785,4356.1125,34.416174466151745
HAL,2024-11-03,4287.95,4476.85,4130,4400.6,5720000.0,2.62593283582091,4344.725,42.16630835788413
HAL,2024-11-10,4383.95,4489.9,3920.35,4087.05,8470000.0,-7.125164750261337,4235.3125,35.320963466635945
HAL,2024-11-17,4189.95,4248,3931.05,4111.35,6830000.0,0.5945608690865134,4221.75,34.6704537517752
HAL,2024-11-24,4280,4529.5,4231.25,4476.85,8780000.0,8.890023958067307,4268.962500000001,42.97008373302984
HAL,2024-12-01,4475,4627,4444,4559.65,6620000.0,1.8495147257558076,4308.725,47.493958836763596
HAL,2024-12-08,4561,4755,4551,4669.65,8250000.0,2.4124658690908296,4454.375,49.32038444524872
HAL,2024-12-15,4692.1,4716,4175,4190.2,5600000.0,-10.26736479179381,4474.0875,42.18011108627242
HAL,2024-12-22,4239,4293,4150,4233.35,3410000.0,1.0297837812037747,4413.2125,48.10548651106396
HAL,2024-12-29,4239,4270.05,4050,4206,7090000.0,-0.6460604485809207,4324.799999999999,44.69167573987926
HAL,2025-01-05,4218,4220,3981,4000.5,5250000.0,-4.885877318116972,4157.512500000001,44.905022376926915
HAL,2025-01-12,3900,4142,3772.35,4116.6,8810000.0,2.902137232845914,4139.1125,43.24789476919296
HAL,2025-01-19,4133.5,4242,3820,3849.8,9690000.0,-6.481076616625369,4043.2250000000004,37.162367800350005
HAL,2025-01-26,3817.05,3969,3485,3936.8,10800000.0,2.2598576549431204,3975.925,45.145342669212816
HAL,2025-02-02,3972,4052.85,3513,3818.85,15000000.0,-2.9960881934566252,3930.5125000000003,40.02678514487363
HAL,2025-02-09,3818,3849,3470.05,3513.7,10570000.0,-7.990625450070055,3779.7875,32.57289947339464
HAL,2025-02-16,3489,3549.95,3275.15,3368.5,9560000.0,-4.132396049748122,3659.4624999999996,34.8805891635981
HAL,2025-02-23,3350,3377.05,3080,3088.2,6150000.0,-8.321211221612002,3447.3125,30.565105897996006
HAL,2025-03-02,3096,3502,3046.05,3452.05,9850000.0,11.7819441746001,3355.6124999999997,30.521554018094747
HAL,2025-03-09,3452.05,3538.95,3355,3396.15,5960000.0,-1.6193276458915773,3326.2250000000004,27.656796097860763
HAL,2025-03-16,3400,3947.45,3399,3891.25,12340000.0,14.57827245557468,3456.9125000000004,36.97805139186296
HAL,2025-03-23,3953,4294,3940.2,4177.45,19030000.0,7.354963058143271,3729.225,49.77195900627783
HAL,2025-03-30,4400,4444.95,4151.05,4239.1,14020000.0,1.475780679601213,3925.9875,50.10216591744993
JINDALSTEEL,2020-04-05,67,97.5,66.5,91.6,160610000.0,0.0,91.6,50.0
JINDALSTEEL,2020-04-12,92,95.85,84.5,92.25,105870000.0,0.7096069868995691,91.925,100.0
JINDALSTEEL,2020-04-19,93.25,93.6,78.25,79.15,113280000.0,-14.200542005420047,87.66666666666667,4.727272727272776
JINDALSTEEL,2020-04-26,81.1,96.15,79.6,95,89740000.0,20.025268477574222,89.5,55.743243243243256
JINDALSTEEL,2020-05-03,88.9,94,83.35,89.1,99390000.0,-6.210526315789478,88.875,46.47887323943662
JINDALSTEEL,2020-05-10,90.3,100.9,84.25,94.55,104080000.0,6.116722783389461,89.44999999999999,53.6019536019536
JINDALSTEEL,2020-05-17,94.95,99.1,86.75,96.6,106470000.0,2.1681649920676893,93.8125,55.81395348837209
JINDALSTEEL,2020-05-24,100.2,122.4,99.1,121.55,145830000.0,25.828157349896475,100.44999999999999,72.03826342899191
JINDALSTEEL,2020-05-31,123.2,147.2,123.15,145.45,132729999.99999999,19.66269025092553,114.5375,79.31409907457811
JINDALSTEEL,2020-06-07,149.45,150.85,131.2,141.65,74100000.0,-2.612581643176337,126.3125,76.16309461578673
JINDALSTEEL,2020-06-14,142.7,148.05,135.1,145.7,67210000.0,2.8591599011648317,138.58749999999998,77.13139418254765
JINDALSTEEL,2020-06-21,146,158.35,143,153.2,69500000.0,5.147563486616336,146.5,78.7313432835821
JINDALSTEEL,2020-06-28,152,164.9,148.75,153.7,95110000.0,0.32637075718016106,148.5625,78.83008356545962
JINDALSTEEL,2020-07-05,156,170,152.8,169.15,87570000.0,10.052049446974642,155.4375,81.48599269183923
JINDALSTEEL,2020-07-12,170.5,181.9,164.3,176.75,83460000.0,4.493053502808153,163.2,82.5621414913958
JINDALSTEEL,2020-07-19,177,181.25,165.6,167.75,62930000.0,-5.09193776520509,166.8375,77.13874910136593
JINDALSTEEL,2020-07-26,169.4,186.8,168.3,184.85,75730000.0,10.19374068554395,174.625,86.93221523410203
JINDALSTEEL,2020-08-02,185.5,201,183.6,199.4,60050000.0,7.871246956992173,182.1875,86.81241184767279
JINDALSTEEL,2020-08-09,200,222.4,196.8,212.05,85920000.0,6.344032096288865,191.0125,91.38337260181758
JINDALSTEEL,2020-08-16,215,238.75,213.15,223.6,67470000.0,5.446828578165519,204.975,91.72324603944392
JINDALSTEEL,2020-08-23,226.45,230.65,213.55,216.3,56930000.0,-3.2647584973166333,212.83749999999998,87.42964352720452
JINDALSTEEL,2020-08-30,217,226,201,210.65,71320000.0,-2.61211280628757,215.65,81.68563300142249
JINDALSTEEL,2020-09-06,211.4,212.4,185.5,201.85,49430000.0,-4.177545691906015,213.10000000000002,72.47011952191235
JINDALSTEEL,2020-09-13,211,211.5,197.1,198.3,28980000.0,-1.7587317314837647,206.775,72.61477045908185
JINDALSTEEL,2020-09-20,197.9,198.55,159.6,175.85,110930000.0,-11.321230458900667,196.6625,60.49425687434737
JINDALSTEEL,2020-09-27,176.05,194.9,175.85,190.3,52810000.0,8.217230594256474,191.575,62.31739707835326
JINDALSTEEL,2020-10-04,192.7,202.4,187.2,193.85,62420000.0,1.8654755648975119,189.57500000000002,63.06540839570452
JINDALSTEEL,2020-10-11,193.95,196.7,179,193.7,29100000.0,-0.07737941707506302,188.425,58.87242500903505
JINDALSTEEL,2020-10-18,194.2,214.2,190.75,206.25,62250000.0,6.479091378420243,196.02499999999998,60.29309141660851
JINDALSTEEL,2020-10-25,204.65,204.65,184.5,191.5,79350000.0,-7.151515151515153,196.325,57.967125125796706
JINDALSTEEL,2020-11-01,191.5,216,187.25,212.3,77400000.0,10.861618798955618,200.9375,58.98527004909984
JINDALSTEEL,2020-11-08,212.3,221.95,208.1,215.1,29930000.0,1.3188883655204764,206.2875,55.567375886524815
JINDALSTEEL,2020-11-15,217,245,214.9,236.55,45880000.0,9.972105997210612,213.8625,58.177570093457945
JINDALSTEEL,2020-11-22,239,252.25,232,244,54600000.0,3.149439864722048,226.9875,57.00068634179822
JINDALSTEEL,2020-11-29,246,271.45,243.6,267.3,61270000.0,9.549180327868868,240.7375,65.7699443413729
JINDALSTEEL,2020-12-06,267.3,272.9,252.55,260.6,43830000.0,-2.506546950991395,252.1125,65.34562211981566
JINDALSTEEL,2020-12-13,264.85,287.35,261,272.05,50920000.0,4.393706830391397,260.9875,71.22128174123338
JINDALSTEEL,2020-12-20,269.5,273.7,244.85,259.25,41490000.0,-4.70501746002574,264.8,67.44918408245061
JINDALSTEEL,2020-12-27,259.3,272.85,257.8,270.15,41880000.0,4.204435872709733,265.5125,78.9086450030656
JINDALSTEEL,2021-01-03,273.3,304.65,272.7,293.8,63310000.0,8.754395706089223,273.8125,80.03482298316888
JINDALSTEEL,2021-01-10,295,307,284.9,299,49140000.0,1.7699115044247815,280.55,80.22420235699914
JINDALSTEEL,2021-01-17,299,310.5,278.1,281.65,69940000.0,-5.802675585284289,286.15,73.00549306827098
JINDALSTEEL,2021-01-24,287,290.8,258.2,261.75,45600000.0,-7.065506834723944,284.04999999999995,63.97984886649874
JINDALSTEEL,2021-01-31,262,301.05,257.15,299.2,61440000.0,14.307545367717278,285.4,74.34448462929475
JINDALSTEEL,2021-02-07,302.2,318.4,297.8,308.3,62590000.0,3.041443850267389,287.725,72.91169451073986
JINDALSTEEL,2021-02-14,311,335.9,306.45,321.5,62610000.0,4.281543950697375,297.6875,74.19281491587085
JINDALSTEEL,2021-02-21,320.05,346.95,318,335.9,46310000.0,4.479004665629849,316.225,73.33803147756635
JINDALSTEEL,2021-02-28,338,354.8,313.5,322.35,44510000.0,-4.033938672223858,322.0125,67.89221283398038
JINDALSTEEL,2021-03-07,325.6,332.5,309.4,317.65,29710000.0,-1.4580425003877906,324.35,62.565510356875464
JINDALSTEEL,2021-03-14,320.45,328.9,296.7,313.05,38060000.0,-1.4481347394931454,322.2375,63.2282471626734
JINDALSTEEL,2021-03-21,313,327.8,297.25,324.2,46020000.0,3.561731352819031,319.3125,63.17251831270523
JINDALSTEEL,2021-03-28,329.6,373.5,328.2,370.9,30440000.0,14.404688463911164,331.45,74.07806771619582
JINDALSTEEL,2021-04-04,370.9,427.5,359.25,412.35,80690000.0,11.175519007818835,355.125,77.09603658536587
JINDALSTEEL,2021-04-11,404.9,424.7,384.3,414,45220000.0,0.4001455074572613,380.3625,75.0
JINDALSTEEL,2021-04-18,403,449.5,398.1,437.05,61590000.0,5.567632850241555,408.575,76.72797676669894
JINDALSTEEL,2021-04-25,441,459.25,432.4,441.5,83180000.0,1.018190138428099,426.225,82.57591196250256
JINDALSTEEL,2021-05-02,438,485,433.2,479.9,64769999.99999999,8.697621744054352,443.1125,91.33977638809931
JINDALSTEEL,2021-05-09,488.95,501.7,388.55,417.3,92700000.0,-13.044384246718055,443.9375,70.43252595155711
JINDALSTEEL,2021-05-16,421,456.3,390,403.15,96560000.0,-3.3908459142104053,435.4625,66.12820948818228
JINDALSTEEL,2021-05-23,401.95,417.5,381.2,396.1,71540000.0,-1.7487287610070568,424.1125,62.95588746092394
JINDALSTEEL,2021-05-30,395.8,410.9,390.25,398.6,46510000.0,0.6311537490532704,403.7875,61.35869565217392
JINDALSTEEL,2021-06-06,401.25,422.4,394.45,421.1,54270000.0,5.644756648268934,404.7375,67.32760133356729
JINDALSTEEL,2021-06-13,424,429.6,365,388.35,71470000.0,-7.777250059368324,401.0375,61.29392971246008
JINDALSTEEL,2021-06-20,376,401.9,373.45,395.6,50080000.0,1.8668726664091695,400.9125,63.07619198479329
JINDALSTEEL,2021-06-27,398,410.7,387.25,388.15,40090000.0,-1.8832153690596654,398.30000000000007,60.25004007052412
JINDALSTEEL,2021-07-04,391.35,402.6,383.4,394.75,39220000.0,1.7003735669200104,391.7125,54.38661026301269
JINDALSTEEL,2021-07-11,398.25,408.8,391.1,405.95,35770000.0,2.8372387587080494,396.1125,48.67549668874171
JINDALSTEEL,2021-07-18,400,404.55,378.6,397.7,37970000.0,-2.0322699839881775,396.6375,46.716357775987106
JINDALSTEEL,2021-07-25,437.45,447,402.35,431.75,89790000.0,8.561729947196373,407.5375,48.97762345679012
JINDALSTEEL,2021-08-01,435,435,410,421.7,38270000.0,-2.327735958309207,414.27500000000003,46.26132930513595
JINDALSTEEL,2021-08-08,424.05,432.5,396.35,424.25,52120000.0,0.6046952810054629,418.85,37.84669141734004
JINDALSTEEL,2021-08-15,422.7,434.95,374,376.85,45390000.0,-11.172657631113726,413.6375,40.538011695906434
JINDALSTEEL,2021-08-22,383.65,385.5,357.6,371.5,49700000.0,-1.419662995886961,398.575,42.27860453769213
JINDALSTEEL,2021-08-29,376.05,394,368.5,392.6,45790000.0,5.679676985195159,391.3,49.200913242009136
JINDALSTEEL,2021-09-05,396.9,404.8,386.15,400.35,33200000.000000004,1.9740193581253118,385.325,50.390189520624304
JINDALSTEEL,2021-09-12,402.3,408.3,378.3,386.6,36560000.0,-3.434494817035094,387.76250000000005,41.99535962877031
JINDALSTEEL,2021-09-19,378.5,378.5,347.1,359.15,51790000.0,-7.100362131401983,384.675,43.05423406279733
JINDALSTEEL,2021-09-26,360.5,409.5,354.05,401.7,58150000.0,11.84741751357372,386.95,51.24236252545824
JINDALSTEEL,2021-10-03,404.8,427.8,402.5,415.85,48200000.0,3.5225292506845918,390.82500000000005,55.491673275178435
JINDALSTEEL,2021-10-10,420.05,453.8,408.55,446.5,37410000.0,7.370446074305637,405.79999999999995,59.36651583710407
JINDALSTEEL,2021-10-17,451.6,472.65,420.9,425.1,43250000.0,-4.792833146696518,422.2875,53.34264269506022
JINDALSTEEL,2021-10-24,427.15,448.9,406.8,417.3,29930000.0,-1.834862385321101,426.1875,53.42657342657343
JINDALSTEEL,2021-10-31,421,438.55,417.2,423.2,23070000.0,1.4138509465612126,428.02500000000003,48.34205933682373
JINDALSTEEL,2021-11-07,426,431,393.05,398.5,40430000.0,-5.836483931947067,416.025,45.74311926605505
JINDALSTEEL,2021-11-14,401.6,401.6,367.5,370.05,23240000.0,-7.139272271016306,402.2625,40.91823056300268
JINDALSTEEL,2021-11-21,371,391.2,352.35,354.4,32140000.0,-4.229158221861917,386.5375,45.790361897618595
JINDALSTEEL,2021-11-28,354.4,366.95,340,359.45,38570000.0,1.424943566591419,370.6,47.73793880232776
JINDALSTEEL,2021-12-05,358.5,398.4,352.9,395.45,37660000.0,10.015301154541657,369.8375,50.50666666666666
JINDALSTEEL,2021-12-12,409,409,382.5,386.05,28050000.0,-2.377038816538113,373.8375,47.47260516083421
JINDALSTEEL,2021-12-19,380,389.8,357.1,384.3,23750000.0,-0.4533091568449721,381.3125,49.575489110372835
JINDALSTEEL,2021-12-26,382,385.7,368.75,377.25,12950000.0,-1.834504293520689,385.76250000000005,53.6127744510978
JINDALSTEEL,2022-01-02,379.25,411.1,377.05,406.6,25730000.0,7.779986746189538,388.55,51.03244837758113
JINDALSTEEL,2022-01-09,410.4,421.4,382.6,418.65,35380000.0,2.9636005902606843,396.70000000000005,50.59523809523808
JINDALSTEEL,2022-01-16,420,423.6,398.35,405.15,29300000.0,-3.2246506628448635,401.91249999999997,40.51822976381563
JINDALSTEEL,2022-01-23,402,402.65,361.15,382.6,26320000.0,-5.565839812415141,403.25,40.30565693430656
JINDALSTEEL,2022-01-30,388.85,431.5,382.65,424.4,34190000.0,10.925248301097735,407.7,51.402053712480246
JINDALSTEEL,2022-02-06,426,444.8,401.25,436.4,52770000.0,2.827521206409056,412.1375,52.54531430775164
JINDALSTEEL,2022-02-13,422.35,429,393,413.15,34240000.0,-5.327681026581121,414.1375,52.840798914097334
JINDALSTEEL,2022-02-20,410.05,423.65,367.75,399.75,36370000.0,-3.243374077211658,418.42499999999995,56.1161449752883
JINDALSTEEL,2022-02-27,394,462.7,392.1,435.75,46740000.0,9.005628517823649,421.2625,65.45696370891127
JINDALSTEEL,2022-03-06,435.75,481.6,426.2,479.25,47900000.0,9.982788296041312,431.97499999999997,69.8607427055703
JINDALSTEEL,2022-03-13,484.5,486.6,445.8,477.15,30730000.0,-0.4381846635367781,447.975,65.2596189764662
JINDALSTEEL,2022-03-20,484.95,536,480.65,529.65,46700000.0,11.002829298962592,480.45,73.1016731016731
JINDALSTEEL,2022-03-27,529.2,544.4,513.85,530.85,59070000.0,0.22656471254602906,504.225,73.61804995970992
JINDALSTEEL,2022-04-03,531.25,569.5,531.25,562.8,37250000.0,6.018649335970605,525.1125,77.68163508876623
JINDALSTEEL,2022-04-10,566.9,577.8,545.5,552.4,19140000.0,-1.8479033404406486,543.925,73.05502846299811
JINDALSTEEL,2022-04-17,550,569.9,523.35,537.85,34680000.0,-2.6339608979000673,545.975,68.70097270160026
JINDALSTEEL,2022-04-24,529,551.95,514,540.05,30620000.0,0.40903597657337976,548.275,71.94209499024075
JINDALSTEEL,2022-05-01,532.05,540,498,503.8,17310000.0,-6.712341449865744,533.525,68.87262535035816
JINDALSTEEL,2022-05-08,492.5,501.9,447.85,453.55,36350000.0,-9.974196109567291,508.8125,54.422697617963905
JINDALSTEEL,2022-05-15,455.95,487.5,452.15,478.8,31120000.0,5.567192150810274,494.05,56.1843640606768
JINDALSTEEL,2022-05-22,446,447.5,371.25,396.45,76720000.0,-17.19924812030076,458.15000000000003,47.92236874844489
JINDALSTEEL,2022-05-29,401,401.3,361.9,363.5,101170000.0,-8.311262454281742,423.075,45.699371218412615
JINDALSTEEL,2022-06-05,361,377.5,355.2,367.55,29930000.0,1.114167812929856,401.575,41.24518613607188
JINDALSTEEL,2022-06-12,359,361.7,319.5,329.2,27350000.0,-10.4339545640049,364.175,30.480031221542845
JINDALSTEEL,2022-06-19,328,329.35,304.2,317.6,30340000.0,-3.523693803159167,344.4625,29.744826710676648
JINDALSTEEL,2022-06-26,323,344.9,321.1,332.95,30300000.0,4.833123425692687,336.825,22.427810485001388
JINDALSTEEL,2022-07-03,328.55,356.5,320,343.4,23450000.0,3.138609400810921,330.7875,24.388577674545672
JINDALSTEEL,2022-07-10,341,364.3,339.1,345.5,28170000.0,0.6115317414094434,334.8625,17.67331151443021
JINDALSTEEL,2022-07-17,349.05,367.15,341.95,360.2,25450000.0,4.254703328509413,345.5125,21.768507638072847
JINDALSTEEL,2022-07-24,359,394.65,357.25,389.05,25950000.0,8.009439200444213,359.53749999999997,29.024527769946417
JINDALSTEEL,2022-07-31,390,398,372.1,392.8,27270000.0,0.9638863899241734,371.88750000000005,29.333333333333343
JINDALSTEEL,2022-08-07,393,408.95,388.05,404.35,14690000.0,2.940427698574344,386.6,35.002262102247016
JINDALSTEEL,2022-08-14,406,421.9,399,403.95,13150000.0,-0.09892419933227314,397.5375,41.19630812921548
JINDALSTEEL,2022-08-21,403.7,422.1,377,419.65,22250000.0,3.886619631142474,405.1875,39.13283115928716
JINDALSTEEL,2022-08-28,409.95,434.7,401.5,418.2,19240000.0,-0.34552603359943035,411.53749999999997,55.686274509803916
JINDALSTEEL,2022-09-04,417.1,438.8,417.1,430.95,15280000.0,3.0487804878048808,418.1875,69.71645717626424
JINDALSTEEL,2022-09-11,433,468,428.6,435.8,17750000.0,1.1254205824341668,426.15,69.85743380855396
JINDALSTEEL,2022-09-18,438,444.45,420.6,425.8,11480000.0,-2.2946305644791165,427.6875,83.65853658536587
JINDALSTEEL,2022-09-25,418.3,431.5,386.1,428.6,25830000.0,0.6575857209957681,430.2875,91.20267260579064
JINDALSTEEL,2022-10-02,428.2,454.75,417.3,446.3,12980000.0,4.129724685020997,434.125,91.35352061291498
JINDALSTEEL,2022-10-09,437,448.9,424.5,435.85,13570000.0,-2.3414743446112496,434.13750000000005,83.72856621670923
JINDALSTEEL,2022-10-16,430,447.65,429,437.95,13900000.0,0.4818171389239234,437.175,83.72856621670923
JINDALSTEEL,2022-10-23,437.95,471,432.85,453.9,14940000.0,3.6419682612170323,443.5,83.8756326825741
JINDALSTEEL,2022-10-30,457.1,481.3,446.25,477.35,13800000.0,5.166336197400323,451.2625,83.22046651617757
JINDALSTEEL,2022-11-06,482,502.5,471.45,498.9,19050000.0,4.514507175028792,467.025,85.20238885202387
JINDALSTEEL,2022-11-13,502,525.95,501.35,517.75,17710000.0,3.778312287031471,486.975,85.88607594936708
JINDALSTEEL,2022-11-20,522,532,512.2,520.8,15260000.0,0.5890873973925626,503.7,86.36788048552755
JINDALSTEEL,2022-11-27,517.8,570.8,505.85,564.45,27520000.0,8.381336405529982,525.475,88.38812301166492
JINDALSTEEL,2022-12-04,571.3,573.5,539.85,545.8,17160000.0,-3.3041013375852746,537.2,81.00097181729832
JINDALSTEEL,2022-12-11,541.95,566,535.2,542.9,11380000.0,-0.5313301575668672,543.4875,78.56596070426127
JINDALSTEEL,2022-12-18,542.9,561.3,522,524.3,12440000.0,-3.4260453122122003,544.3625,71.10157367668094
JINDALSTEEL,2022-12-25,525.25,597.95,523.55,580.6,35640000.0,10.738127026511556,548.4,80.23437499999999
JINDALSTEEL,2023-01-01,585,604.9,580.1,591.1,19720000.0,1.808473992421633,559.725,80.81152825180126
JINDALSTEEL,2023-01-08,597,612.8,593.95,610,11920000.0,3.197428523092527,576.5,80.8984522461306
JINDALSTEEL,2023-01-15,610,611.95,579.05,601.1,13360000.0,-1.4590163934426137,595.7,81.37459654452249
JINDALSTEEL,2023-01-22,602,609.7,576.1,588.15,6940000.0,-2.154383630011658,597.5875,77.38876732312178
